ContractID,BusinessName,PartnerName,StartDate,EndDate,ContractValue,PaymentTerms,ScopeOfWork,ContractStatus,RenewalDate,TerminationClause,ConfidentialityClause,Jurisdiction,ContractDocument
0e213397-c655-4fea-8c34-aeeba6390687,Gardner-Watson,Miller and Sons,10/9/2019,4/10/2027,992153.54,Net 30,incubate collaborative functionalities,Active,6/25/2025,Life worker media where part difficult identify.,Return nature himself stand officer total still.,Michigan,life.pdf
ca86318a-aa73-47cf-8ffb-f67b85cf9b7b,Nelson-Long,Choi PLC,2/4/2023,9/22/2023,83327.95,Net 30,matrix next-generation schemas,Terminated,8/8/2023,Actually really budget certainly on performance.,Personal meeting join company condition film in.,Missouri,onto.pdf
4aaa791b-312b-43d8-8b30-93b450530b2e,Berry-Bowen,"Carroll, Floyd and Levy",9/27/2021,1/15/2027,428808.98,Net 60,implement clicks-and-mortar applications,Pending,9/26/2024,Economic floor soon issue word particularly.,Natural information after sister true brother worry course.,Idaho,result.pdf
36abb28e-8bfd-476e-876c-1ec0cbf79835,Wallace PLC,Hill-Villanueva,6/14/2019,7/24/2028,846119.5,Due upon receipt,deploy proactive applications,Terminated,6/7/2025,Leave number everything light his him war son.,Reflect rather specific many central condition.,Virginia,return.pdf
4c6ac81e-f5d3-4173-93ef-fcc0ecc84ffe,Anderson Ltd,Davis and Sons,4/20/2023,9/22/2023,993832.4,Net 45,seize transparent portals,Active,4/23/2024,Method movie majority appear into mind fill.,Buy while night age.,Colorado,drive.pdf
9a3a9d31-17b0-4f03-b101-495eb60d303e,"Patterson, Martinez and Klein",Holloway Ltd,3/19/2022,6/6/2028,828756.77,Net 60,streamline clicks-and-mortar initiatives,Pending,8/28/2024,Sit plant ready also.,Star letter read born.,Kansas,tax.pdf
f05d8097-bce2-45a5-9e01-33f7d1f23795,Arroyo Inc,Powell-Elliott,4/29/2021,4/24/2026,219592.06,Net 60,harness killer e-services,Pending,10/11/2023,Example remain author stock energy animal past.,Degree popular need ahead very term program series.,Virginia,first.pdf
3e98a1d7-ca6c-46ed-8749-cabcc4c868e9,Anderson and Sons,"Lloyd, Garcia and Harris",10/23/2019,4/21/2028,721325.22,Net 60,harness frictionless e-business,Active,3/28/2025,Right campaign this so positive.,Remember decide near that song one.,Idaho,growth.pdf
26d6cbcd-79d0-4640-8c9f-8931c5c89718,"Lopez, Davidson and Andrews",Jackson Group,12/12/2021,12/12/2025,747854.99,Net 60,incentivize user-centric e-business,Expired,2/14/2024,Reason thus modern.,His school good tend.,Georgia,son.pdf
00d729ff-f4b6-4981-a722-eacea9a5b0e6,Snyder PLC,Butler-Kelly,1/7/2021,11/18/2026,802877.75,Net 45,evolve plug-and-play web services,Pending,12/5/2023,Bar plan purpose participant my mother.,Blue structure goal.,West Virginia,statement.pdf
39c2a562-d1c0-43d5-85d7-f719608942cc,"Jackson, Martin and Peters",Williams Inc,1/25/2020,6/8/2026,639408.72,Net 45,matrix cross-platform info-mediaries,Expired,12/7/2024,Need value keep task.,Attention traditional out dark certainly generation street.,Washington,cultural.pdf
905a0acb-04b7-49e8-adf5-36857f16e190,Wise Group,Nunez-Johnson,6/15/2021,6/27/2027,476982.94,Net 60,seize world-class niches,Expired,8/14/2024,Not meet personal two.,Similar street chair star.,Louisiana,player.pdf
fad855f5-fdaf-4e36-94c5-6f9321ce6fd6,Brock Group,Powell Ltd,2/1/2021,4/8/2026,650087.4,Net 45,cultivate user-centric niches,Active,10/20/2024,Kind recent face design interview return follow dinner.,Off way little son.,Wisconsin,body.pdf
6806ee45-b979-426c-82fe-5834c6ebeb56,"Anderson, Dickerson and Robinson","Eaton, Martinez and Ferguson",5/5/2021,5/23/2028,348937.32,Net 60,whiteboard compelling experiences,Expired,9/24/2023,Picture into take firm able friend.,Heart discussion war factor situation smile.,Alaska,beautiful.pdf
81cdb663-3e9d-43cc-b59a-5e35f11757fe,"Fischer, Lucas and Johnston",Russell PLC,12/21/2021,7/29/2023,527746.38,Net 30,seize impactful interfaces,Pending,12/11/2023,House save though bed.,Door treat product mean detail.,Kansas,be.pdf
69932611-26ee-4677-9fa4-a68b6ff0b62f,Norris-Buchanan,"Marshall, Crosby and Hall",5/6/2022,6/13/2024,344995.79,Net 45,orchestrate transparent solutions,Expired,7/17/2024,Any pattern his enough toward another safe sometimes.,Decade approach different.,West Virginia,take.pdf
bf2d7137-197e-439d-acad-4968c7658730,Klein-Kane,"Reed, Morales and Grimes",7/26/2023,6/17/2028,886678.05,Net 60,engage frictionless functionalities,Active,12/29/2023,Special movie ahead western ahead along learn.,Find trouble admit question trade every nothing.,Illinois,successful.pdf
b6fb283b-da20-4f59-8076-ae7060db5bd2,Warren PLC,"Deleon, Dominguez and Coleman",8/14/2021,1/17/2028,81123.24,Due upon receipt,synthesize innovative e-tailers,Pending,1/19/2025,Economy culture plant job kind arrive.,Data benefit glass reality never.,South Carolina,finish.pdf
8cab70a1-52af-4864-a0fb-e67aac18450a,Murray Ltd,Baker Inc,8/13/2018,8/24/2025,820427.01,Due upon receipt,incentivize front-end niches,Terminated,11/15/2023,Information not heavy still news.,Player miss trip executive candidate.,Ohio,law.pdf
c3190421-bb2f-4c53-872a-0bf44c9febc3,Gonzalez-Castillo,"Horn, Frank and Miller",12/20/2018,1/21/2024,19253.68,Net 45,seize cross-media technologies,Terminated,10/9/2024,Fill with move prevent.,Present test customer blood plan skill shake.,Connecticut,base.pdf
e5168203-5140-4981-b2c6-7d5af0121b94,"Diaz, Kelly and King",Jones PLC,2/10/2019,3/12/2027,164149.36,Net 30,orchestrate cross-platform deliverables,Active,8/26/2024,First account data home machine doctor over.,Rather charge drive happen understand fall people.,Massachusetts,just.pdf
eb2719e6-ece1-4bc4-958a-d15ae3ef1977,Stone Inc,Jones-Lee,8/17/2020,2/18/2025,635944.96,Net 60,whiteboard holistic eyeballs,Pending,3/29/2025,Of news soon young without.,Expert Republican edge believe.,Kentucky,tell.pdf
dae26eb3-6e1c-493e-875d-b07d58c2d10d,Mcdonald Ltd,"Grimes, Bailey and Rogers",6/8/2019,12/10/2026,202483.78,Due upon receipt,harness collaborative models,Terminated,11/14/2023,Sort sister environmental through choice.,Find piece probably throughout question economy film no.,Maine,knowledge.pdf
282aa709-4fe7-40db-8ebb-faef660d7ff5,Knight Inc,White LLC,4/7/2019,1/20/2024,717419.6,Net 30,expedite cross-platform deliverables,Pending,8/10/2024,Field attorney success per.,Development word bed hotel.,New Hampshire,during.pdf
73f53938-93f9-4da5-a997-6e527c492b56,Rice-Davis,Johnson and Sons,12/22/2018,10/4/2026,877919.44,Due upon receipt,enable end-to-end synergies,Active,6/11/2025,Pattern business eat require cell left.,Break kind tree happy throughout.,Massachusetts,should.pdf
5c2d3511-7807-47ac-8574-2432d7ab42e3,Jones Ltd,"Mccoy, Martinez and Lowe",11/17/2018,10/22/2025,669890.62,Net 30,syndicate dot-com ROI,Active,10/6/2023,Drive citizen TV sell type.,Of pick standard instead she partner ball.,North Carolina,win.pdf
bd474236-b248-4966-b382-f90a8d0d7a87,Mullins-Gardner,Flores-Phillips,3/28/2023,10/31/2025,91745.58,Net 60,synthesize global bandwidth,Terminated,9/5/2024,Benefit degree dream record.,Long lose window score reduce feeling.,South Dakota,character.pdf
f6022d14-9b05-4d46-a8e0-ce53b791ca49,King LLC,Espinoza PLC,6/19/2022,8/6/2025,296153.49,Due upon receipt,disintermediate robust web-readiness,Active,6/6/2025,Last environmental turn town.,Occur international hot challenge decision identify.,Arizona,ground.pdf
c15afece-4618-487f-9d95-14c1e1273983,"Hancock, Nelson and Thornton",Scott Inc,3/18/2022,10/9/2027,73969.27,Net 45,utilize granular vortals,Terminated,3/26/2024,Church level arm end.,Break identify position third natural.,Utah,at.pdf
2b8cb911-e5ed-4b02-955e-04a530a1b063,Alvarez-Fernandez,Atkinson-Prince,10/11/2018,5/29/2028,67289.94,Due upon receipt,engage global eyeballs,Terminated,1/29/2025,Discuss certain Republican blood his.,By sometimes way her special.,Hawaii,film.pdf
b5068753-bc73-402d-b98c-86d8b79ae52e,Savage PLC,Reeves-Moon,8/28/2018,12/14/2023,820876.38,Net 60,grow global web services,Active,5/25/2024,Deep walk record recent recent ever.,Of music notice.,Louisiana,ground.pdf
269693d2-4387-4990-8a98-28906c71c0be,"West, Green and Dalton",Harris Inc,10/19/2022,10/17/2026,944448.05,Net 45,scale visionary platforms,Expired,3/4/2025,Song author help share maybe few.,May difference very offer my.,South Dakota,agency.pdf
ed2375a9-c657-4e55-aedd-baea2ba57b58,Foley Inc,"Santiago, Stevens and Kennedy",7/29/2019,9/16/2024,510262.82,Net 30,mesh back-end info-mediaries,Active,7/11/2025,Drive the now.,Simple call century or cut.,Minnesota,sell.pdf
4818bac5-e2de-4b8e-b444-f0075d7bddb0,"Robinson, Garcia and Patel",Hernandez Inc,7/16/2020,9/17/2027,831377.2,Due upon receipt,repurpose intuitive convergence,Expired,12/1/2024,Article only back no.,Whatever letter assume better music.,North Carolina,hair.pdf
6b77fa9c-f5a0-4d85-9840-b474b9f86f4d,Rush Inc,Phelps-Rocha,5/6/2022,2/15/2024,942959.8,Net 60,deploy next-generation e-commerce,Terminated,3/24/2025,Participant social evidence have.,Already young as care by.,West Virginia,nature.pdf
c1057b57-4e81-4253-8049-28551ea81feb,Kennedy PLC,Allen Inc,4/25/2023,11/21/2023,576989.02,Net 30,cultivate back-end users,Expired,2/14/2025,Stop production central fire see.,She force stay else.,Mississippi,establish.pdf
36b0956a-f52a-44f9-9329-b6a541363257,"Graham, Reed and Contreras","Hicks, Jacobs and Taylor",9/5/2019,2/21/2027,706282.81,Net 60,integrate cross-platform technologies,Expired,7/22/2025,Pay president fact condition fund democratic project.,Impact chance education later.,South Dakota,democratic.pdf
284d27f3-f6eb-4837-8b3a-62f24050116d,Lozano-Ferguson,Hardy-Jones,11/1/2019,8/5/2027,477965.58,Net 60,streamline visionary partnerships,Expired,6/2/2025,Suffer try type.,Discuss wonder while relate power Mrs writer.,New York,six.pdf
519599d0-d7f0-41a7-b4e0-d4ae54a5443a,"Reid, Wood and Luna",Woods PLC,10/1/2021,4/7/2026,818918.34,Net 30,revolutionize interactive info-mediaries,Active,11/19/2024,Far other traditional father pick type control once.,Ability fund middle east.,Montana,might.pdf
159d371c-76a9-4a9b-acd3-02379c658987,Meza and Sons,"Garner, Brewer and Morgan",11/7/2021,5/29/2024,171579.52,Due upon receipt,syndicate strategic mindshare,Active,11/27/2023,Within miss economy law box entire.,Say baby career wide term letter everybody throw.,Nevada,activity.pdf
fde3f683-8da6-477a-944c-689cc72b960d,Reyes PLC,Rodgers-Porter,6/15/2021,4/15/2025,697854.82,Net 60,aggregate collaborative networks,Expired,2/27/2024,Mr stop unit personal history political exactly.,Hospital eye during career establish.,Hawaii,year.pdf
e85f8fcb-9069-4310-a09c-bd3831656074,Fitzgerald PLC,Pruitt PLC,2/7/2022,2/6/2025,836516.87,Net 45,scale bricks-and-clicks niches,Active,4/21/2025,Action onto weight side risk toward.,Write same doctor through face child lose.,Nebraska,society.pdf
981b885e-78a1-43c0-b487-f01e5ef8a7ef,"Haynes, Rodriguez and Nash","Murphy, Kaufman and Meyer",10/2/2020,12/25/2025,72216.63,Net 60,unleash real-time systems,Active,10/30/2023,Employee degree if development notice.,Others level defense measure bed culture apply green.,Rhode Island,public.pdf
92bcec5f-df4d-4286-9629-d53acb8b1493,"Mccann, Taylor and Mclean","James, Ross and Brown",1/10/2022,4/9/2025,569676.32,Due upon receipt,syndicate bricks-and-clicks methodologies,Terminated,9/18/2024,Exist manage most amount main someone tax staff.,With model police risk concern trial.,Hawaii,various.pdf
e0aab6d9-1bae-4eaa-8ab6-aaacdf224ba2,"Mack, Cook and Lewis","Boyd, Carter and Castillo",7/17/2023,3/24/2027,690553.66,Net 45,monetize seamless web services,Pending,4/23/2025,Over billion none offer raise.,Response he example view.,South Dakota,state.pdf
3a86c98e-a41f-4bfc-904d-5ff2c15e86bf,Wiley-Anderson,"May, Matthews and Clark",4/23/2023,9/1/2024,229583.83,Net 60,enable 24/365 e-services,Expired,9/27/2023,Production out gas option.,Father whole focus past high leg.,South Carolina,them.pdf
bc8197c1-dcec-4bba-9f2c-30e0e89972f7,Martin and Sons,Maldonado-Wells,7/20/2023,6/1/2026,371087.51,Net 30,strategize cross-media architectures,Terminated,6/23/2025,Late late cost protect just.,Single quality feeling threat fire thing.,Massachusetts,check.pdf
3c993d5d-31a1-4d23-befc-548d41091786,"Baker, Poole and Byrd",Mann-Perez,4/1/2021,2/17/2028,365267.99,Net 60,morph wireless systems,Active,10/23/2024,Consumer already whatever ago.,Natural why president look indeed.,Ohio,then.pdf
20ce1912-9861-406c-9a40-7a1b1183090c,Smith-Mcdonald,"Holmes, Barber and Wells",11/10/2018,12/25/2027,524304.42,Net 60,empower innovative methodologies,Expired,8/8/2024,During where whose one pick.,Something prevent young daughter third whose subject him.,Vermont,southern.pdf
39feb237-7e92-4d53-b3a9-1359ee2e7790,Stewart-Shaw,Lewis and Sons,12/11/2019,8/23/2024,967227.62,Net 45,benchmark bricks-and-clicks platforms,Terminated,4/22/2025,Education lose enjoy able collection face.,Woman similar unit talk actually view shake.,Missouri,break.pdf
b09d4d28-dd0b-46ed-9896-3f74db8167b4,"Aguilar, Martinez and Castro","Hurst, Pearson and Leach",3/12/2021,11/7/2026,692806.19,Net 30,innovate wireless e-services,Pending,12/20/2024,Indicate sing only service along big.,Language development religious about blue ahead.,Texas,ball.pdf
2aa0fad3-f3fe-4c47-82d0-45de851e7591,Phillips Group,Bishop Ltd,6/1/2022,9/23/2023,657530.75,Net 45,mesh sticky deliverables,Active,6/14/2025,Certain thing little shoulder baby service art break.,Number enjoy table actually call.,Colorado,low.pdf
49828f74-296e-4f05-8905-c65dcdfb429b,"Johnson, Roberts and Guerrero","Vincent, Green and Myers",3/24/2023,11/5/2027,891828.06,Net 60,cultivate bricks-and-clicks relationships,Active,6/24/2024,Drop student kind return consumer.,Specific manager per do.,Nebraska,of.pdf
90fb97dc-4c20-4c8b-93cb-1fe339f00a01,"Russell, Mendoza and Wood",Farley Ltd,1/4/2019,1/3/2027,506241.33,Net 30,harness e-business e-tailers,Pending,5/10/2024,Reality child win paper.,Contain PM cold product.,Indiana,few.pdf
9ac27c93-2097-41f9-b6ac-ce4cc6b933d9,"Estes, Evans and Kelly","Little, Carter and Rivera",2/10/2021,5/14/2028,239035.24,Due upon receipt,unleash killer e-markets,Active,4/8/2025,Authority fill serve design bad.,Trial direction news once.,Arizona,step.pdf
77ed5003-1498-4125-a8f9-0cb0303893d4,Lopez and Sons,"Jones, Kerr and Fields",12/15/2022,7/30/2025,972803.83,Net 60,generate leading-edge e-business,Terminated,6/20/2025,Ever seat memory message push education.,Fear strong treat focus.,Ohio,democratic.pdf
e4b0846c-633a-4012-9ef5-2a5bc95e6eb7,Howard-Diaz,"Jenkins, Taylor and Cain",9/2/2019,2/10/2028,140442.38,Due upon receipt,unleash rich e-commerce,Terminated,11/15/2023,Feeling more floor agree.,House beyond foreign decision one us attorney.,Vermont,position.pdf
996c08b7-4a8c-4651-95ad-4e26fb3dcd5d,Reed PLC,"Nicholson, Holden and Fernandez",9/13/2018,7/1/2025,841267.54,Net 45,monetize impactful markets,Active,7/28/2023,Agreement reason sure himself dog apply.,Its market must current summer.,Pennsylvania,rest.pdf
9f88eaf4-5fce-48ab-a34a-b3f25f14de9b,Russell Ltd,"Flynn, Delgado and Clay",3/18/2023,8/24/2025,671788.61,Due upon receipt,engage back-end info-mediaries,Pending,9/12/2023,Carry truth north every might newspaper many.,Finally large institution bed that some.,South Carolina,difficult.pdf
7a1dfc7f-9edd-42f6-bfcb-b0c1f3fe23f9,Contreras-Glover,"Krueger, Mccarty and Lawson",10/3/2018,11/1/2024,255228.79,Net 60,incentivize interactive web services,Terminated,10/25/2023,Establish travel there local yes direction.,Sit seem administration production factor.,Kansas,step.pdf
679591cc-f0ff-4617-90bd-cacad2aafd6c,Werner and Sons,Orr-Anderson,3/15/2021,11/26/2025,984086.93,Net 45,reinvent killer bandwidth,Expired,1/16/2025,Three dream seat kind pay win.,Bill others including maintain.,Nebraska,yourself.pdf
b2641ed1-05c1-4de5-b18f-3ed2c33aec1f,Smith Inc,Walsh Group,8/26/2019,12/25/2027,86930.12,Due upon receipt,syndicate turn-key partnerships,Expired,9/20/2024,Region service cell support book.,Get artist light part share sound town group.,Tennessee,clear.pdf
4ffd20be-f2cc-4c0d-bdd8-b450e5b37085,Orr-Hodges,Patterson and Sons,1/20/2021,4/20/2025,822538.12,Net 30,revolutionize e-business e-business,Expired,9/11/2023,College stock give else research arm.,Cultural maybe the political.,Mississippi,offer.pdf
247d52f2-0502-428a-bdfc-b8b3c09dbdc7,Jordan Group,Gross Inc,6/19/2022,11/14/2027,70168.99,Net 45,harness global methodologies,Expired,9/8/2024,Receive play many person.,Reduce interesting move whose apply popular.,Colorado,scene.pdf
02dc0003-0dd3-480c-babf-3686c29808d8,"Cooper, Mcdonald and Myers",Butler Group,3/9/2021,8/15/2024,239304.35,Net 45,synthesize world-class supply-chains,Pending,1/20/2025,Itself federal put anyone eat difficult couple.,Music house senior example everyone staff.,Kansas,capital.pdf
3a448ddb-a9c1-49c7-84b4-f87e790259ad,Nolan Group,"Pierce, Miller and Villarreal",3/29/2019,9/13/2025,886711.33,Net 45,seize mission-critical channels,Terminated,12/30/2024,Character identify then family.,Sort by smile.,Tennessee,century.pdf
dbd04bf8-8682-47ac-a36b-ad12b3c86240,Rivera-Knox,Fowler and Sons,5/22/2022,8/15/2026,537958.67,Net 30,extend global deliverables,Pending,8/19/2023,Growth government actually.,Surface become early.,Oklahoma,year.pdf
2499946a-bf43-4567-9f68-fd002fcf3b12,Newman-White,"Briggs, Horton and Black",4/27/2022,1/6/2025,734897.54,Due upon receipt,reinvent out-of-the-box systems,Expired,12/19/2023,Turn animal traditional important spring join collection.,Before rather pick role building on.,Massachusetts,wish.pdf
6f008cd6-2ff7-4ffc-889b-a6da69bd2c22,Hall Group,Ramirez LLC,9/12/2020,1/12/2026,643852.98,Net 45,morph interactive eyeballs,Pending,7/7/2024,Discussion time individual fear five full pretty.,Sing however capital perhaps nature team.,Iowa,expect.pdf
1940a3c7-06e2-46c0-8a71-251462372d4d,Warner Ltd,Bailey-Alexander,7/19/2021,10/11/2025,153729.25,Net 30,transform strategic platforms,Pending,12/8/2023,Will campaign who.,Today Democrat nor say stock get improve.,Rhode Island,outside.pdf
4c80a8bb-8897-4559-9162-790bac529747,"Fisher, Harper and Williams","Rivas, Moyer and Perkins",2/28/2019,10/18/2025,278093.56,Net 60,seize mission-critical initiatives,Pending,1/24/2025,Country democratic parent result know consider even source.,Change similar trial western president do per far.,Pennsylvania,she.pdf
5c92e29b-0e78-4959-ad7b-506c2149b393,"Lamb, Baker and Quinn",Stewart-Burch,11/19/2021,9/24/2023,53847.26,Net 30,revolutionize magnetic methodologies,Pending,10/27/2024,Note meeting Mrs leave.,Campaign task market.,Idaho,cell.pdf
9341f21e-82f2-4367-9af2-6ebfbf8bc0b8,"Johnson, Kirby and Jones",Rivera Group,3/29/2022,12/11/2023,406099.71,Net 45,reinvent 24/365 relationships,Pending,10/8/2024,Capital scientist trip explain.,Dream trial daughter nearly a front.,Wisconsin,author.pdf
5148f3b7-ff12-434c-95ff-53b5fa8922de,Church-Lee,Barnes-Morgan,8/8/2021,1/4/2028,871569.49,Due upon receipt,enable impactful vortals,Terminated,5/12/2025,Behind church idea perhaps indicate strategy raise kid.,Station address international.,Delaware,everyone.pdf
f3bb9840-cf72-4647-9fb1-6724821a0721,Carroll PLC,"Garner, Stephens and Barker",11/19/2020,11/5/2024,821779.71,Net 30,transition viral solutions,Terminated,10/21/2024,Eight agree large a election.,Difficult language Democrat process apply economic computer party.,Minnesota,whatever.pdf
55be6d21-beea-433b-bc75-8daef8e554e2,Medina Group,Bradford-Chambers,2/14/2023,1/7/2024,999470.83,Due upon receipt,orchestrate efficient systems,Active,4/6/2025,Onto now question suffer each structure old.,Unit visit nature room.,Missouri,seat.pdf
2e7e7285-38ac-4db6-b265-724ba7726a42,Brown-Washington,"Hogan, Miles and Griffin",1/31/2023,4/20/2027,412623.25,Net 30,synergize B2B metrics,Active,2/8/2025,Help go decision model image go dream sure.,Ground bill so wonder president show item.,Minnesota,research.pdf
72e8391b-f6bc-47cf-b541-325f63989868,Scott-Daniels,Huffman-Carson,4/18/2020,2/19/2028,9596.53,Net 30,synthesize world-class supply-chains,Expired,2/17/2025,Attorney everyone radio last order.,Director learn own score might fight.,Nebraska,color.pdf
640845f7-a3aa-4210-af63-0ffd365a9874,"Oliver, Gomez and Jenkins",Garner-Lopez,1/23/2020,3/22/2024,551239.03,Net 45,innovate bleeding-edge eyeballs,Active,9/3/2023,Traditional great expert drug recent show.,Local entire similar.,Kansas,able.pdf
cbfcc8c4-dd32-4287-96c8-3790569e1c82,Browning PLC,Boyd-White,1/18/2021,6/27/2028,613942.66,Due upon receipt,engage granular action-items,Terminated,8/13/2023,Clear may take within.,Next past three young agree since.,North Dakota,anyone.pdf
409e1bc0-8046-48e5-83ac-6870f138ab50,Shaw-White,Hutchinson Ltd,5/28/2019,8/13/2025,420791.85,Net 45,enable distributed markets,Terminated,12/14/2023,Consumer four stop modern game against rest.,Pass quite sure quickly true cut.,Ohio,manage.pdf
c3adefa2-e2de-4701-b675-28866ddee5e2,Garcia-Rice,Gross-Carter,7/3/2022,9/21/2027,106062.87,Net 45,orchestrate revolutionary action-items,Expired,12/2/2023,Task dream why hair choice.,Stuff commercial newspaper of.,Kansas,way.pdf
d07565f9-e978-44a5-a825-4af7b9ff97ee,"Johnson, Hill and Adkins",Kane-Greene,10/10/2018,4/6/2028,396465.87,Net 45,engage seamless metrics,Active,4/20/2025,On goal military less general word doctor.,Stage born say just which.,North Carolina,of.pdf
fe1bf79d-c687-4380-b0e8-317ae9ba8145,Moore-Hale,"Rodriguez, Hernandez and Nelson",6/24/2021,12/7/2027,698719.21,Net 45,reinvent seamless eyeballs,Terminated,6/1/2025,Fine around gun popular ten.,Image seem strategy value memory.,Colorado,teach.pdf
df35cafb-965d-4470-abc1-f3fc000f5af7,Myers and Sons,Brown-Taylor,8/14/2018,6/14/2024,181478.77,Net 45,incubate cross-platform e-business,Expired,2/26/2024,Protect pressure bring require catch plan.,Cut should financial avoid form total.,North Carolina,discuss.pdf
18ba6765-7746-4aeb-bbe8-ba2c6fbb2d36,Day and Sons,Morton-Patterson,9/19/2021,6/5/2025,160026.6,Net 30,target bleeding-edge bandwidth,Pending,10/23/2023,Right strong student wide the until test.,Score condition exist box this good capital.,Kentucky,dream.pdf
bdd56098-1bbd-4d39-a79c-4d8673551a21,Williams Group,Hodges PLC,8/11/2021,12/6/2026,27927.82,Net 45,e-enable B2C convergence,Terminated,7/12/2025,Treat tend continue guess fact gas main.,Rock adult chair represent.,New Hampshire,account.pdf
9099d92f-e069-41c7-a803-7f70bd2e553b,"Bryant, Clarke and Morgan",Huynh-Singleton,7/9/2019,10/25/2026,213900.54,Net 30,cultivate next-generation synergies,Terminated,12/21/2024,Usually subject agent south agreement.,Product crime staff including fly.,Delaware,parent.pdf
2fe1c5ff-9ded-4960-8c43-e5f68103ced6,Wade-Mills,Davis PLC,8/26/2020,5/30/2024,528135.84,Net 45,transition wireless channels,Terminated,3/19/2024,Stage without perhaps speak lead become dinner.,Couple consumer conference home for.,Oregon,life.pdf
efe8ed44-8c2f-45ef-8a3c-9fe9cf3e23ee,"Mueller, Russell and Gill","Ayala, Williams and Young",11/17/2020,1/15/2028,514702.67,Due upon receipt,transition best-of-breed e-commerce,Terminated,10/24/2023,All section effort couple kid everyone law prevent.,House ahead wear religious hundred read matter.,South Dakota,far.pdf
22d8e769-d8bd-45e6-bdbf-52d76a407063,Welch-Richardson,Curtis-Moore,1/29/2020,6/17/2024,919170.37,Net 45,grow enterprise e-markets,Expired,4/26/2025,Son behavior continue chair against.,Not hope ahead bill indicate.,Oregon,state.pdf
f0866127-2fe1-4720-a51e-bcc973b7d75c,Holden Group,Weaver PLC,4/5/2019,10/16/2025,535689.96,Net 60,revolutionize 24/7 networks,Expired,9/18/2024,Change assume tough major citizen modern.,Capital camera statement fight car.,West Virginia,manager.pdf
c38fca85-7ac9-4fcd-a884-e50ad63d4d4a,Williams PLC,"Massey, Mcdonald and Cooper",1/7/2020,8/31/2025,201869.68,Net 60,implement viral relationships,Active,11/27/2024,Similar positive treat go reduce.,Indeed blue recognize.,Kentucky,sense.pdf
6b0255b1-8abf-443b-ab95-62a5b92a30d1,Moreno-Bruce,"Garcia, Acevedo and Morris",9/25/2022,12/6/2027,49276.71,Net 45,benchmark clicks-and-mortar infrastructures,Expired,12/26/2023,War successful member.,Like field very anything across friend.,Nebraska,give.pdf
a5988730-bd32-4858-89cc-204d00714a9f,Thornton Ltd,"Taylor, Hart and Miller",1/8/2019,12/29/2027,400800.61,Due upon receipt,engage rich deliverables,Active,10/13/2024,Visit second to law in program behind.,Task yourself down question control shoulder ball.,Vermont,voice.pdf
a70c5f8d-6580-4589-8436-a8756271786d,Allen-Martin,"Lee, Chapman and Oneill",12/23/2022,10/4/2027,542455.24,Net 30,scale impactful niches,Pending,2/1/2024,Event strong speech structure work.,Brother consumer might force wish.,West Virginia,forget.pdf
143554b5-abc8-4c77-a42e-9b8dabb9a8f0,Fischer-Smith,"Brown, Johnson and Brown",10/16/2018,9/28/2024,961562.81,Net 30,redefine transparent solutions,Active,2/20/2025,Trial serious hair artist reach.,Boy people pay involve recent bill nothing.,Pennsylvania,drive.pdf
2a49c763-6d0a-4a1c-9c58-861b343d7b2a,"White, Simon and Walker",Lewis LLC,3/26/2019,10/29/2025,677634.99,Due upon receipt,productize proactive vortals,Expired,11/20/2023,Republican interest social it discover million.,Position school poor avoid suggest peace believe.,Connecticut,gas.pdf
ef3696a7-02c5-43ad-a9b7-82d6403a17de,Allen-Jacobs,Fields-Welch,3/9/2019,9/23/2023,669180.21,Due upon receipt,grow dot-com schemas,Pending,8/27/2024,Room join glass minute personal together.,Bank break wear whole drive kid.,Arkansas,still.pdf
7c85d9c2-f0bd-4504-bfa2-9212637a27cd,Henderson PLC,"Ward, Li and Lynch",3/20/2021,9/8/2026,287781.3,Due upon receipt,matrix rich users,Active,7/29/2024,Person everything deep force benefit purpose smile.,Three through suddenly year group concern debate.,Oklahoma,experience.pdf
7ab79166-cca8-4c1c-a2b0-7567980de981,Garcia-Colon,Adams-Wagner,7/8/2022,3/29/2025,244105.24,Due upon receipt,disintermediate front-end bandwidth,Expired,7/1/2024,American difficult executive spend such road plant again.,Case huge reason.,West Virginia,near.pdf
ac88f2e2-55c0-4f0f-b0e1-ecb3193dac16,Green LLC,"Wheeler, Navarro and Briggs",8/19/2022,6/20/2028,949425.07,Net 45,disintermediate front-end convergence,Expired,10/28/2024,Certainly himself poor.,Share mean movie.,Virginia,fund.pdf
a7df27a1-8f51-44b4-b195-047f1a261108,"Hansen, Russell and Wallace","Mack, Cross and Patterson",11/16/2022,7/26/2024,69102.51,Net 30,orchestrate visionary methodologies,Active,9/30/2023,Risk describe camera experience.,Should such general.,Missouri,billion.pdf
74703ed3-e53f-4457-96b6-fed551ea2a96,"Henderson, Miller and Scott",Jenkins-Miller,8/5/2018,11/7/2027,824204.38,Net 30,implement dynamic niches,Pending,11/30/2024,Control test drop defense.,Value line production compare how degree step.,Minnesota,star.pdf
2275ed31-dc9f-468b-82f9-fb5618a088bc,Chavez-Weaver,Dixon Ltd,10/5/2019,8/24/2023,781509.15,Net 45,reinvent synergistic solutions,Pending,6/30/2024,Away manage easy do speak image go upon.,Here candidate Republican church participant Republican.,Connecticut,yourself.pdf
